[set,]image_path[,label]
UNASSIGNED,gs://helios-sh3/images/b1626.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1140.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b390.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m909.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1258.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b384.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1197.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1270.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m921.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1264.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m935.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b637.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b151.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m262.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b145.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1099.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m510.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1418.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m538.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1430.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1356.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b179.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1424.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m95.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b192.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b838.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1072.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b810.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m42.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1395.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m289.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b804.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1066.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m56.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b743.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m470.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m316.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m302.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b757.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m464.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1544.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1222.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1236.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1550.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b39.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m458.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b780.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b794.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1587.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1106.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b970.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1593.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m114.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b227.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m672.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b541.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m666.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b555.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m100.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b233.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1008.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m128.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1020.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1746.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m896.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m882.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b569.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1752.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b582.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m869.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1338.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1462.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1304.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m855.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1785.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1791.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m699.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m841.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1476.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m840.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1311.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m698.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1790.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1477.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1463.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1784.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m854.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1305.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b597.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b583.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1753.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b568.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m883.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1035.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1021.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m897.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b554.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1009.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1488.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b232.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m101.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m115.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b540.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m673.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b971.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b965.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1107.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1586.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b795.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b781.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b959.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1237.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b38.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1551.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1223.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m465.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b756.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m471.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b742.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m288.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1380.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1067.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m43.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1073.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b811.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1394.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b187.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b839.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b193.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b178.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m94.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1425.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1431.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m539.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m80.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m277.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1419.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b622.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1098.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m505.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m263.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b150.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1265.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1182.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1196.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m920.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1271.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1259.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m908.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b391.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1627.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1141.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b408.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1633.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b420.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b346.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b352.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1169.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b434.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m707.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1619.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b422.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m711.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1298.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m705.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b350.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1625.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1631.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1157.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b387.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b393.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m936.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m922.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1273.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1194.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m513.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b620.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b146.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m261.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b152.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1369.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1427.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m96.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m249.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1341.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1355.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m82.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b608.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1433.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1059.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m69.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b191.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b807.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m55.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1382.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1396.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1071.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m41.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m467.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b754.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1209.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m301.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m315.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b12.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m473.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b740.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1553.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1235.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1221.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m329.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1547.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b797.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1139.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b783.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b973.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1111.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m498.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1590.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1584.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1105.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b967.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b230.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m103.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b556.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m665.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b542.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m671.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1779.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m117.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1037.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m659.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1751.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m895.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b218.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1449.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b595.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b581.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1475.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1792.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m842.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1313.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m856.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1307.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1786.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1787.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1306.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m857.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1460.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1474.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1312.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m843.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1793.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1448.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b594.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1744.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1022.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b219.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1036.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1750.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m880.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1778.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b543.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m116.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b225.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m102.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b231.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m664.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b557.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1104.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b966.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1585.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1591.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m499.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1110.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b782.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1138.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b796.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m328.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1220.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1546.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b769.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1552.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1234.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m314.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b999.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b741.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m472.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b13.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b755.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m466.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m300.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1397.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m40.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b812.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1070.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1064.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1383.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b190.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b184.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1432.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b609.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m83.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m97.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1426.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1340.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m248.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1368.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b153.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m506.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b621.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m512.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m274.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1272.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m923.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1195.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1181.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1500.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b392.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b386.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m738.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1630.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1156.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1142.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1624.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m704.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b351.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b345.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1299.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m710.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b423.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1618.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m728.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1620.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1152.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m714.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b341.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b355.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m700.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1608.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m933.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1185.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1276.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b382.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b396.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1344.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1422.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b619.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1436.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m270.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b143.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m516.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b625.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m502.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m264.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b157.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1387.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m50.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1060.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b816.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b180.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m78.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1048.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b194.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1230.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1556.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b779.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1542.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1224.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m304.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m462.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b989.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m476.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b745.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b17.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1218.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1114.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b976.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1595.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1581.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1100.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m489.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b792.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b786.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m884.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1754.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1032.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b209.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1026.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1740.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m890.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m648.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b553.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b235.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m106.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b221.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m112.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b547.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m847.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1316.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1470.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m853.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1302.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1783.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b590.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1458.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b584.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1459.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b585.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b591.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1465.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1782.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1303.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m1317.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m846.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1796.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1471.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m113.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b220.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m675.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b546.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m661.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1769.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m107.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b234.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1027.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m649.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m891.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1741.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1755.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m885.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b208.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b787.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b793.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1129.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/m488.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b963.jpg,benign
UNASSIGNED,gs://helios-sh3/images/m1101.jpg,malignant
UNASSIGNED,gs://helios-sh3/images/b1580.jpg,benign
UNASSIGNED,gs://helios-sh3/images/b1594.jpg,benign
